"study_id","source","contrast","feature_id","accepted_canonical_name","log2_fold_change","p_value","fdr","fdr_method","fdr_family_n","synthetic_seed"
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_017",NA,-0.193067379832551,0.00186924738614919,0.00527787497265653,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_018",NA,-0.857188309323891,0.00165018927914287,0.00507890000202232,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_019",NA,-0.177092815292454,0.0490342234339758,0.0595858917678694,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_020",NA,-0.0109146948680067,0.132630743435269,0.143062374941413,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_021",NA,0.405896240870592,0.0235695436099656,0.0318686786838971,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_022",NA,-0.0123717863715738,0.226907708729079,0.229296210926227,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_023",NA,-0.525682896279725,0.0104698720874074,0.0182746858252928,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_024",NA,1.05394338616054,1.3010960868991e-05,0.000289353064134807,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_025",NA,0.04510115610627,0.260208431803592,0.260208431803592,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_026",NA,0.866697512638491,0.000801259300804533,0.00341746356301027,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_027",NA,-0.015863222246163,0.0475051502755529,0.0584678772622189,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_028",NA,-0.18735578744421,0.0139186221794012,0.0212093290352781,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_029",NA,0.188869184959089,0.111158144210013,0.122657262576566,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_030",NA,1.61828044461453,1.34438791413498e-05,0.000289353064134807,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_031",NA,-0.160642120767096,0.0322758377738749,0.0413130723505599,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_032",NA,-0.0883161741551996,0.0563275857477898,0.0667586201455287,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_033",NA,0.0345678787482389,0.136769323622959,0.145887278531156,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_034",NA,0.0869005744569045,0.0136664079707509,0.0211608897611627,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_035",NA,-0.81897082477887,0.00116637767665391,0.00430662526764522,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_036",NA,0.189680138178357,0.0149357354718539,0.0220589323891996,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_037",NA,0.297604888160815,0.0589476773715169,0.069011914971532,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_038",NA,0.289113721762051,0.0416570217005754,0.0519360270552628,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_039",NA,0.578065726283415,0.00154561669272069,0.00494597341670621,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_040",NA,0.386359276873134,0.00274408791604107,0.0071197956740525,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_041",NA,-0.678552469771543,0.00169296666734077,0.00507890000202232,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_042",NA,0.534899602791232,0.00319895332083637,0.00808156628421819,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_043",NA,0.424818582700124,0.00248912925769991,0.00663767802053308,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_044",NA,-0.924320991801201,0.000306250211016673,0.00189127883026759,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_045",NA,-1.12064705582274,5.2346014021308e-05,0.000717888192292224,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_046",NA,-0.716149271467366,0.00223011396162867,0.00611688400903863,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_047",NA,-0.0307289436828763,0.156963483828941,0.165587851072289,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_048",NA,0.221657709347225,0.0290913635190228,0.0382571355866601,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_049",NA,0.447544244182495,0.0179243534484611,0.025304969574298,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_050",NA,0.0430055335513637,0.0033887955656633,0.0081391559864561,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_051",NA,0.777580756566884,0.00339131499435671,0.0081391559864561,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_052",NA,0.214090781233902,0.0387152204482634,0.0489034363557011,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_053",NA,0.262135893011225,0.0301227938898945,0.0390782191004037,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_054",NA,-0.517874525793852,0.012259561480882,0.020647682494117,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_055",NA,-0.798146639087198,1.50704720903545e-05,0.000289353064134807,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_056",NA,-0.592034022454019,0.00665674569618876,0.013058310260664,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_057",NA,-0.164883836863215,0.100120925086175,0.111762893119451,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_058",NA,-0.835796176227422,2.70029074133116e-06,0.000259227911167791,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_059",NA,-0.239876672757331,0.000434263243349805,0.00208446356807907,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_060",NA,-0.565461505168759,0.00977406885300206,0.0176954628925127,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_061",NA,0.527959371687399,0.0136159691195196,0.0211608897611627,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_062",NA,-0.847743566687187,0.00137987929011201,0.00473101470895546,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_063",NA,0.0726900259292941,0.126839243810505,0.138370084156915,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_064",NA,-0.851742779429857,0.00020968770627663,0.00154846306173511,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_065",NA,0.496182496242417,0.00666212746477447,0.013058310260664,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_066",NA,0.0971265131648599,0.188364421424204,0.193582781646923,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_067",NA,-0.437411186998603,0.00531236795388571,0.0115906209902961,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_068",NA,-0.0189510035633654,0.189549807029279,0.193582781646923,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_069",NA,0.302826791044862,0.0531802805900543,0.0638163367080651,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_070",NA,-0.508400445267034,0.0068012032607625,0.013058310260664,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_071",NA,0.279624201198716,0.0169473964744656,0.0242828367395328,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_072",NA,-0.663016316122305,0.00656695245038808,0.013058310260664,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_073",NA,-0.749613601530097,0.000352927965041697,0.00189127883026759,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_074",NA,0.38986815777137,0.0272314380442225,0.0363085840589633,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_075",NA,-1.0384556437446,0.000312052213731881,0.00189127883026759,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_076",NA,-0.42572140727601,0.00012947560983376,0.00138107317156011,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_077",NA,0.087682644955884,0.175845633129119,0.18349109543908,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_078",NA,0.431172545574449,0.0131152356861013,0.0211608897611627,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_079",NA,-0.45140980701602,0.0132597716214495,0.0211608897611627,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_080",NA,-0.169558575047604,0.0154136939441437,0.022419918464209,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_081",NA,0.709277358840342,0.00514437478957481,0.0114851158092833,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_082",NA,1.30205260563928,3.29741215549112e-05,0.000527585944878579,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_083",NA,0.479653871892923,0.0148539230263595,0.0220589323891996,"Benjamini-Hochberg",96,20260729
"MOTRPAC-HUMAN-TRAINING","MoTrPAC","week 8 / baseline","MOTRPAC-HUMAN-TRAINING_feature_084",NA,-0.447585955278429,0.013210499938833,0.0211608897611627,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Leucine","Leucine",1.59059316660913,1.95873525151541e-05,0.000470096460363699,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Lactate","Lactate",1.15792895294865,0.000315854835860329,0.00275655129478105,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Citrate","Citrate",-1.3869801401131,1.84949616192888e-05,0.000470096460363699,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Succinate","Succinate",0.638854186012539,0.00524605457327867,0.0148123893833751,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Pyruvate","Pyruvate",0.647454373172899,0.00138587218182759,0.00700230155028679,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Kynurenine","Kynurenine",-0.854287305658658,0.000199705850933582,0.00191717616896239,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Tryptophan","Tryptophan",-0.379777361355171,0.000735033711091397,0.00489556817260826,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","CAR 2:0","CAR 2:0",1.2390349194652,4.40623342567078e-05,0.000845996817728789,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","CAR 4:0;OH","CAR 4:0;OH",0.624089716421163,0.00630973391806787,0.0163413105259399,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Alanine","Alanine",0.696692243961551,0.00520842846179948,0.0148123893833751,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Glutamine","Glutamine",-0.152078065669533,0.0609297082032676,0.0729373477979517,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","Malate","Malate",0.386698108641823,0.0064684354165179,0.0163413105259399,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_001",NA,0.125809036114104,0.0482823559506225,0.0662158024465679,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_002",NA,0.748255725086919,0.0021875776097892,0.00807720963614475,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_003",NA,0.303709035155267,0.0046844099949989,0.0145065599845127,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_004",NA,-0.146139195242592,0.055319869751362,0.0713430300540654,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_005",NA,-0.241888260881026,0.0582164171453678,0.0725815070903287,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_006",NA,0.0950475015539537,0.119277660706637,0.127229504753746,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_007",NA,-0.182337541634803,0.0611427423637718,0.0729373477979517,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_008",NA,0.30341903861435,0.0382723655952537,0.0556688954112781,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_009",NA,0.169328626187731,0.107498903449788,0.115953873384041,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_010",NA,0.405723790111259,0.02601882793802,0.0404477570549441,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_011",NA,-1.09405515714192,0.000118267902655296,0.00126152429498983,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_012",NA,0.0300547084812683,0.00183896621742807,0.00757033235861199,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_013",NA,0.378476753988817,0.0229692710231001,0.0380181037623726,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_014",NA,0.352031753711178,0.0154365894157265,0.0284983189213412,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_015",NA,-0.0736516833087029,0.158703335699477,0.163822798141396,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_016",NA,-0.226191358953049,0.0475314511982917,0.0661307147106668,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_017",NA,-0.695910607219075,0.000525044129429016,0.0038772489557835,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_018",NA,-0.0919675322380229,0.00738167243104507,0.0177160138345082,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_019",NA,-0.955215377746201,0.000389387622126317,0.00311510097701054,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_020",NA,-0.705414396352139,0.00337835022527279,0.0115829150580781,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_021",NA,-0.0489496628530034,0.0557367422297386,0.0713430300540654,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_022",NA,-0.543973932507368,0.00077136719358592,0.00489556817260826,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_023",NA,-0.859330080430196,0.00187640722555511,0.00757033235861199,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_024",NA,0.369114095733503,0.0357752295767526,0.0536628443651289,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_025",NA,-0.134707251798203,0.0663673371646554,0.0767622212988785,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_026",NA,-0.103077068940204,0.0495961925594347,0.0670596406437427,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_027",NA,0.218269473946804,0.0869655346386326,0.097077806108241,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_028",NA,0.265962054013757,0.00993097222340597,0.0207472700396401,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_029",NA,-0.520786857845267,0.0143204329068362,0.0269561090011034,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_030",NA,0.69135804256623,0.00547270731253504,0.0150108543429532,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_031",NA,-0.306297604384644,0.0261225097646514,0.0404477570549441,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_032",NA,-0.375246960173875,0.00673660050455372,0.0165824012419784,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_033",NA,-0.0555887218344355,0.208853866496424,0.211052328249018,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_034",NA,-0.0789094561560599,0.0973123183827586,0.106158892781191,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_035",NA,-0.855904526768805,0.001892583089653,0.00757033235861199,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_036",NA,0.0466206744529592,0.0812739183315437,0.0917917195273905,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_037",NA,0.00918386159158235,0.326440876408602,0.326440876408602,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_038",NA,-0.36891391576631,0.0223900013613477,0.0380181037623726,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_039",NA,1.18050928014503,0.000115496830868085,0.00126152429498983,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_040",NA,-0.283182553645123,0.0634880104565844,0.0743274268760012,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_041",NA,-0.253932027578489,0.0400823282040444,0.0574313956356456,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_042",NA,-0.0293150026636161,0.186004486595458,0.189962028863446,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_043",NA,0.648988963274873,0.00117164295494216,0.00624876242635817,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_044",NA,0.326156920161039,0.0100539656278142,0.0207472700396401,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_045",NA,0.104380087022673,0.124263193263528,0.131090841245041,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_046",NA,-0.343657843279434,0.00513438466857492,0.0148123893833751,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_047",NA,0.447385617672425,0.00272388919169038,0.00968493934823247,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_048",NA,0.381290853690536,0.0130767580530004,0.0259272958844615,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_049",NA,-0.445024715058495,0.0248443383772863,0.0397509414036581,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_050",NA,0.207352658111831,0.0916574718952543,0.101139279332694,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_051",NA,0.301033293803827,0.0547083445792222,0.0713430300540654,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_052",NA,-0.417415656076269,0.0182383835135774,0.0318342694055169,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_053",NA,1.06786238515902,8.17607217110003e-05,0.00112128989775086,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_054",NA,0.244167578200945,0.0696565653007939,0.0796075032009073,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_055",NA,-0.2461483127456,0.054809640784459,0.0713430300540654,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_056",NA,-1.01224575068295,1.5218085180195e-05,0.000470096460363699,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_057",NA,-0.577699443483334,0.0084072386980621,0.0187696491863712,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_058",NA,-0.0883411586849916,0.144826717199342,0.151123530990618,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_059",NA,0.189807689332947,0.0591126739611846,0.0727540602599195,"Benjamini-Hochberg",96,20260729
